|0000000042|Active|nUSbwozHKnjEMwDGEwifsBDVkWMEUCXcZRAlqaRyXugMDSPCvILEtSe|Software & Programming|BB-|1|Demaio|19156 Cherry Bend Upper||45218|Pittsburgh|IN|United States of America|kTPRJXAYZMMVHoTGHONkMMVVrntpfKSKNarTBWdAZIoVfcDHBCCzatsyaBMLrRiBDwSLZBEZvJCKF TkWPJlLDFtsLUMDlWMSSCyc UGmaxwZPKS||1|0|1967-02-18 17:25:25|9999-12-31
|0000000043|Active|eyGBByYTpoRbgjJdHtPbQdJTXrTbcWTJkSHlPvDAkK|Insurance (Miscellaneous)|B|1|Rury|10541 Covecreek Rue||T6C 1A1|Austin|IN|Canada|YzNEgKskJrAOEAWru umq|1908-12-15|0|0|1967-02-19 20:32:01|1967-09-15 01:01:43
|0000000043|Active|eyGBByYTpoRbgjJdHtPbQdJTXrTbcWTJkSHlPvDAkK|Scientific & Technical Instr.|B|1|Rury|10541 Covecreek Rue||T6C 1A1|Austin|IN|Canada|YzNEgKskJrAOEAWru umq|1909-03-30|1|0|1967-09-15 01:01:43|9999-12-31
|0000000044|Active|aoTgMQQOVPapOXWxUW|Computer Storage Devices|CCC+|1|Plantier|22422 Buckeye East||95291|Dallas|RI|Canada|HLqiEBsLWwEQiqKeCKtwgHCyEHNFFSQwDChCEUeJREeNDsSFAQFI lOCJYLnMyO pVvLU drKVDflCFqmwpUMRcCDtOrT|1925-02-19|0|0|1967-02-21 11:53:21|1983-06-28 10:13:13
|0000000044|Inactive|aoTgMQQOVPapOXWxUW|Computer Storage Devices|CCC+|1|Plantier|22422 Buckeye East||95291|Dallas|RI|Canada|HLqiEBsLWwEQiqKeCKtwgHCyEHNFFSQwDChCEUeJREeNDsSFAQFI lOCJYLnMyO pVvLU drKVDflCFqmwpUMRcCDtOrT|1935-09-18|1|0|1983-06-28 10:13:13|9999-12-31
|0000000045|Active|MDjVavoVSMeRlCAiXqmFZzvARFaNTAslRoYCUeWRGOXU|Personal & Household Products|BB|1|Reiling|22986 Norfolk Lane||43602|Anaheim|Ontario|Canada|azniCFxCSBzelXRaDSsoAYNOGaEdPeyyNuUPyOszEiGQHWzsoFGMRJOoVmuBARIQkFlswwjz|1891-08-09|1|0|1967-02-22 14:06:07|9999-12-31
|0000000046|Active|QTlJJPTwTIKGjWucWLFdQIFqUFDViLqZHmopzBSaxPctxonmQDYpdPzwRDD|Airline|CCC-|1|Hakimian|22712 Prairie Crescent||M6S 1I4|Denver|MA|United States of America|uNWnsoaSBSIaSGSMQKPEJiQjiqw IEHkUX MnCkC SzCljlTSaTjXzhxmYa TKRiDMTwpbIFkbgLfLKQq|1936-11-06|1|0|1967-02-22 21:33:20|9999-12-31
|0000000047|Active|qzuJbEnLbLOlOtyvsWNfYJGAxriKRxn|Food Processing|AAA|0|Osika|12813 Salado Boulevard||92123|Buffalo|PA|United States of America|FpAOLLNSNKaXUCbMvwmwHdpRG AWWaTiLIfMkCLXxBXhqllMJTPEZzBsNQPZLgPbafZAETPdrzATLKIZvUTUvPJSOBErgAtIckLlYYUVAl|1957-04-29|0|0|1967-02-24 20:47:38|1970-09-30 00:46:01
|0000000047|Inactive|qzuJbEnLbLOlOtyvsWNfYJGAxriKRxn|Food Processing|AAA|0|Osika|12813 Salado Boulevard||92123|Buffalo|PA|United States of America|FpAOLLNSNKaXUCbMvwmwHdpRG AWWaTiLIfMkCLXxBXhqllMJTPEZzBsNQPZLgPbafZAETPdrzATLKIZvUTUvPJSOBErgAtIckLlYYUVAl|1960-08-25|1|0|1970-09-30 00:46:01|9999-12-31
|0000000048|Active|yJZRFbHLdseBeTnJIpEmTJtfrrDaEFBWyS|Fish/Livestock|CCC-|1|Vicente|11902 Monterey South||18102|Vallejo|Manitoba|United States of America|UIROvptpUHNIKxzVmCLIPmhX HKmfL ATh xvNvfYkGFmeaRMOytJTISvFwoVyDukMLcnRod||1|0|1967-02-24 22:13:59|9999-12-31
|0000000049|Active|BzijSDvPCIJvDDDXrPdu|Furniture & Fixtures|BBB|0|Philipson|20902 Ashley Avenue||90048|Modesto|MI|United States of America|FRolmcXxfoBrNkED Rh eRGTEnjQGKNBhmiwiMIVeEPCKfZPDPyBpLUNIVDAuqJObmGfHpFtLmQBBDuaBTNHymeDGCSsXC pKAegeuusSEogsPX iPxHUDCMDqxTmiERSbPLXdbKYoVSKJLjjhm||0|0|1967-02-26 07:23:48|1968-09-23 11:20:18
|0000000049|Active|BzijSDvPCIJvDDDXrPdu|Chemical Manufacturing|BBB|0|Philipson|20902 Ashley Avenue||90048|Modesto|MI|United States of America|FRolmcXxfoBrNkED Rh eRGTEnjQGKNBhmiwiMIVeEPCKfZPDPyBpLUNIVDAuqJObmGfHpFtLmQBBDuaBTNHymeDGCSsXC pKAegeuusSEogsPX iPxHUDCMDqxTmiERSbPLXdbKYoVSKJLjjhm||0|0|1968-09-23 11:20:18|1975-09-29 21:44:39
|0000000049|Inactive|BzijSDvPCIJvDDDXrPdu|Chemical Manufacturing|BBB|0|Philipson|20902 Ashley Avenue||90048|Modesto|MI|United States of America|FRolmcXxfoBrNkED Rh eRGTEnjQGKNBhmiwiMIVeEPCKfZPDPyBpLUNIVDAuqJObmGfHpFtLmQBBDuaBTNHymeDGCSsXC pKAegeuusSEogsPX iPxHUDCMDqxTmiERSbPLXdbKYoVSKJLjjhm||1|0|1975-09-29 21:44:39|9999-12-31
|0000000050|Active|WKHSDaFEDSYXOynePKHWBGLeJ|Money Center Banks|AAA|0|Degrange|5385 Young West||80143|Mobile|NH|Canada|DSAWXXJpJtYSfjjPBUBSTtFBPzAVcLqglVlwFQ||0|0|1967-02-28 11:38:18|1976-03-26 08:24:41
|0000000050|Active|WKHSDaFEDSYXOynePKHWBGLeJ|Crops|AAA|0|Degrange|5385 Young West||80143|Mobile|NH|Canada|DSAWXXJpJtYSfjjPBUBSTtFBPzAVcLqglVlwFQ||1|0|1976-03-26 08:24:41|9999-12-31
|0000000051|Active|AChNrBRFTkjZjDXSGVlG|Money Center Banks|A|0|Vanscoy|23355 Williams Boulevard||45236|Hartford|MS|United States of America|sNPgiYOxIlfKBTFTEscPGnNRqrxXeIOkXHkoQabCfzIXDQomJcIFUCFIuCNOsEBuoj|1955-09-19|0|0|1967-03-02 08:07:19|1969-06-22 21:23:53
|0000000051|Active|AChNrBRFTkjZjDXSGVlG|Insurance (Life)|A|0|Vanscoy|23355 Williams Boulevard||45236|Hartford|MS|United States of America|sNPgiYOxIlfKBTFTEscPGnNRqrxXeIOkXHkoQabCfzIXDQomJcIFUCFIuCNOsEBuoj|1957-10-25|1|0|1969-06-22 21:23:53|9999-12-31
|0000000052|Active|VRCqMDchijxAuePBgjywAGgqrVRBEFpiTlAyRVbIdJsaEVtlYWHXc|Auto & Truck Manufacturers|C|1|Reiling|23007 Wakeforest Way||V6S 1S2|Peoria|MA|United States of America|cktEzhvQkSaFh|1901-08-04|1|0|1967-03-04 09:53:43|9999-12-31
|0000000053|Active|ELRDIvILDRFhUOPlOdBNRoJISmXZkKmyFIXaoT|Computer Hardware|B-|1|Ragle|10484 Waverly Road||48913|Flint|AL|Canada|ZAwlFXsSzGdCEGLqPFslXzVrBlxRwwAVJGkFcXEBTBFxMAeVdKBX|1910-04-29|1|0|1967-03-05 05:58:21|9999-12-31
|0000000054|Active|bDehSFMUUzvBayHEfHPXduNBnPkf|Auto & Truck Parts|A-|0|Cascio|18716 Greene Drive||30310|Fairbanks|Ontario|United States of America|vcHbIKfpzWZZDo RSHEcACakJxSFRCPHzTUwvRpjUvcBILfLnfhgpKCRAjbDiUaKIkRSkAFD|1911-02-20|0|0|1967-03-07 02:34:12|1977-12-27 12:53:18
|0000000054|Inactive|bDehSFMUUzvBayHEfHPXduNBnPkf|Auto & Truck Parts|A-|0|Cascio|18716 Greene Drive||30310|Fairbanks|Ontario|United States of America|vcHbIKfpzWZZDo RSHEcACakJxSFRCPHzTUwvRpjUvcBILfLnfhgpKCRAjbDiUaKIkRSkAFD|1916-10-29|1|0|1977-12-27 12:53:18|9999-12-31
|0000000055|Active|CVRXvUkWOxdMcWRMhABiVpiKwSnFEzHzbbeQ|Tires|BB+|1|Elerson|13652 Westerley Drive||73108|Modesto|OH|United States of America|qBpuibzIPSxscMgELVkooNBGBCUhiWLAysTXvFPYMrT GStjFWtBMgfHPFYeldOzagbWIUXMTgytDsoAalpPgLtCnsawoatLzF xJjDVpCiQoEMePWNaGQmOcaGVXxQLezZo kEwnUSRDYLCn|1959-12-12|1|0|1967-03-08 10:03:40|9999-12-31
|0000000056|Active|caOaabgKJQaXSZiUGJIHBtXLntUfKAkQvMDyj|Waste Management Services|D|1|Stacey|17300 Belt Line Upper||M5F 1Y5|London|WV|Canada|muGRBjiMtUGSvdszdjKHVfsEMxnAyKLbStsFarCFeomTYPgGMpUyREkORCKuxVyRzoLwFha kxAFmWVRc GmpYzoOHEowCOuMBndGeVpn VjsFD|1938-04-10|1|0|1967-03-10 04:41:04|9999-12-31
|0000000057|Active|jnhGOQaSGPLzBRc|Auto & Truck Parts|D|1|Harcrow|10253 Oak Grove Avenue|Apt. 478|44106|Peoria|Newfoundland|United States of America|MRRG G IwRAUaYuzXHeDGSiTxTLJmGOfSFIScCPJfG|1926-07-24|0|0|1967-03-11 21:00:50|1969-03-24 00:08:13
|0000000057|Active|jnhGOQaSGPLzBRc|Rental & Leasing|D|1|Harcrow|10253 Oak Grove Avenue|Apt. 478|44106|Peoria|Newfoundland|United States of America|MRRG G IwRAUaYuzXHeDGSiTxTLJmGOfSFIScCPJfG|1927-11-26|1|0|1969-03-24 00:08:13|9999-12-31
|0000000058|Active|QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO|Crops|BB+|1|Mclarty|21182 Keswick West||T5C 1T2|New Orleans|VA|United States of America|KEGwsBnmMekfJPhPxjfIRjjOLrNPP QhTdskrJnUiNQtpOwTRGZGPAujGTJQnLzHKCfqqIwjEFwNayHEWQOWzAw tZYHTwHIxJwDVrncLZO c|1951-07-27|0|0|1967-03-13 19:26:09|2014-12-31 20:59:29
|0000000058|Inactive|QFRbFMIOhFIvNDHHKUIHIwUDsyiGpkDUVMQO|Crops|BB+|1|Mclarty|21182 Keswick West||T5C 1T2|New Orleans|VA|United States of America|KEGwsBnmMekfJPhPxjfIRjjOLrNPP QhTdskrJnUiNQtpOwTRGZGPAujGTJQnLzHKCfqqIwjEFwNayHEWQOWzAw tZYHTwHIxJwDVrncLZO c|1993-05-09|1|0|2014-12-31 20:59:29|9999-12-31
|0000000059|Active|VXpGhfFbmgISLSMZVQlpBtNxkRhiLKvoTFIEKvFgIOL|Beverages (Non-Alcoholic)|B+|1|Weers|24675 Seneca Road||V6L 1Q2|Montreal|OR|United States of America|rZSCyakdjLivcCDPaIRpdpgsv|1945-11-19|0|0|1967-03-15 18:28:28|1999-06-30 13:11:13
|0000000059|Active|VXpGhfFbmgISLSMZVQlpBtNxkRhiLKvoTFIEKvFgIOL|Construction - Raw Materials|B+|1|Weers|24675 Seneca Road||V6L 1Q2|Montreal|OR|United States of America|rZSCyakdjLivcCDPaIRpdpgsv|1972-07-12|0|0|1999-06-30 13:11:13|2009-06-29 06:37:38
|0000000059|Inactive|VXpGhfFbmgISLSMZVQlpBtNxkRhiLKvoTFIEKvFgIOL|Construction - Raw Materials|B+|1|Weers|24675 Seneca Road||V6L 1Q2|Montreal|OR|United States of America|rZSCyakdjLivcCDPaIRpdpgsv|1980-10-11|1|0|2009-06-29 06:37:38|9999-12-31
|0000000060|Active|dGTSaPOJMHvtCCHelvrPOQXnY|Schools|CCC-|1|Sontag|17068 Imperial Drive||91350|Richmond|LA|United States of America|UxrKJuLXTnSKjRybbFTobJnMBpHmKvCGNhhJMDtOsKUs vnXTldNoAFZUddwyCcxVSQLfiSnbUegACkVHUlieKpAfifIRuGdVJJyRJAxB lyp POTZhPkAK|1867-02-03|1|0|1967-03-16 19:31:32|9999-12-31
|0000000061|Active|PTNTHCLWsriUMNBFhDQDGtmBPPNiLOSaNy|Construction - Raw Materials|A-|0|Ellerby|4348 Wedgewood East||V6H 1Q7|Baton Rouge|WI|United States of America|AGXBFzesXPGkLKPupRlmPDeMswUKTBZAEVNHZGWePzPeLJrjRwqxVMhUOoHDIqMJwYYBXkXDlFxeRZFFZBQAulzTgprEZPydRSJzbYLnYXDKTzRhFOFoJAG|1872-07-31|0|0|1967-03-17 08:36:33|1977-12-31 06:30:52
|0000000061|Active|PTNTHCLWsriUMNBFhDQDGtmBPPNiLOSaNy|Money Center Banks|A-|0|Ellerby|4348 Wedgewood East||V6H 1Q7|Baton Rouge|WI|United States of America|AGXBFzesXPGkLKPupRlmPDeMswUKTBZAEVNHZGWePzPeLJrjRwqxVMhUOoHDIqMJwYYBXkXDlFxeRZFFZBQAulzTgprEZPydRSJzbYLnYXDKTzRhFOFoJAG|1874-09-05|1|0|1977-12-31 06:30:52|9999-12-31
|0000000062|Active|kCGxWShTICEMykTPjwUmen|Recreational Products|CCC+|1|Vandenburg|9863 Boll Boulevard||82601|Saint John|Manitoba|United States of America|VLKtWMBrONDIlIwLJtsYSztBUgEKjqoJRITCeMXztUfWQiKRHKGOIwckDiCdQztaNOVKQSqYEcEUoSEKYFXlWvEgfmbhOcXIJkbDyZQKaS wvAAPKDRkLSnRNOYoFv||0|0|1967-03-18 12:21:02|1971-06-24 18:38:15
|0000000062|Active|kCGxWShTICEMykTPjwUmen|Metal Mining|CCC+|1|Vandenburg|9863 Boll Boulevard||82601|Saint John|Manitoba|United States of America|VLKtWMBrONDIlIwLJtsYSztBUgEKjqoJRITCeMXztUfWQiKRHKGOIwckDiCdQztaNOVKQSqYEcEUoSEKYFXlWvEgfmbhOcXIJkbDyZQKaS wvAAPKDRkLSnRNOYoFv||0|0|1971-06-24 18:38:15|1980-03-30 21:24:51
|0000000062|Inactive|kCGxWShTICEMykTPjwUmen|Metal Mining|CCC+|1|Vandenburg|9863 Boll Boulevard||82601|Saint John|Manitoba|United States of America|VLKtWMBrONDIlIwLJtsYSztBUgEKjqoJRITCeMXztUfWQiKRHKGOIwckDiCdQztaNOVKQSqYEcEUoSEKYFXlWvEgfmbhOcXIJkbDyZQKaS wvAAPKDRkLSnRNOYoFv||1|0|1980-03-30 21:24:51|9999-12-31
|0000000063|Active|xUJWMEEmEMdIWSDGXW|Photography|B+|1|Herold|3375 Sakowitz Lane|Apt. 691|V6R 1W9|Springfield|New Brunswick|United States of America|trEZkEWyTOACdpHTEobAOjLpJUiEbVEKOFXFXrzGBAwQTFA VStxTSAEGmLBSssA MFQKAMHTAnqEoJPM|1940-01-06|0|0|1967-03-19 09:10:05|1984-09-27 17:31:39
|0000000063|Active|xUJWMEEmEMdIWSDGXW|Food Processing|B+|1|Herold|3375 Sakowitz Lane|Apt. 691|V6R 1W9|Springfield|New Brunswick|United States of America|trEZkEWyTOACdpHTEobAOjLpJUiEbVEKOFXFXrzGBAwQTFA VStxTSAEGmLBSssA MFQKAMHTAnqEoJPM|1953-08-04|1|0|1984-09-27 17:31:39|9999-12-31
|0000000064|Active|XDnNdfGcCiNIOwdZoWMTZgVYEOsHLSH|Software & Programming|AA-|0|Figueroa|7944 Nealy North||T5A 1O4|Las Cruces|WA|United States of America|IEwuxzVVsHEKOBZvYLUXLBNQl uVAgdFEDDGwlHasMVtsHWVsREIBCvHDxdjygOvCZHeYMBGlipNhYOOyET xROrbelJFypFDD|1924-01-15|0|0|1967-03-21 11:29:59|1988-12-30 05:29:18
|0000000064|Active|XDnNdfGcCiNIOwdZoWMTZgVYEOsHLSH|Chemicals - Plastics & Rubber|AA-|0|Figueroa|7944 Nealy North||T5A 1O4|Las Cruces|WA|United States of America|IEwuxzVVsHEKOBZvYLUXLBNQl uVAgdFEDDGwlHasMVtsHWVsREIBCvHDxdjygOvCZHeYMBGlipNhYOOyET xROrbelJFypFDD|1937-11-30|0|0|1988-12-30 05:29:18|1994-12-31 01:42:54
|0000000064|Inactive|XDnNdfGcCiNIOwdZoWMTZgVYEOsHLSH|Chemicals - Plastics & Rubber|AA-|0|Figueroa|7944 Nealy North||T5A 1O4|Las Cruces|WA|United States of America|IEwuxzVVsHEKOBZvYLUXLBNQl uVAgdFEDDGwlHasMVtsHWVsREIBCvHDxdjygOvCZHeYMBGlipNhYOOyET xROrbelJFypFDD|1941-09-27|1|0|1994-12-31 01:42:54|9999-12-31
|0000000065|Active|NiBcGbDvQsFXSbRxOUPzUvEKLCXRVlDFrhOUHduBWHC|Insurance (Life)|ip|1|Hustead|8428 Roberts Way||93338|Santa Clara|VT|United States of America|gohyVVGtHRBuELMFeONuUo|1924-05-15|1|0|1967-03-23 06:40:22|9999-12-31
|0000000066|Active|LoSyvUwXvGnKexKhSbbtArGnpUcArarLDzSDOEMMZBwKPwRuADFxSFJ|Trucking|BBB|0|Gallati|6941 Trail Lake South||90182|Elizabeth|GA|United States of America|UbqcKJEPGlogIFFiIPmSZGccobSeLcdrDfgtNEZarFRsRUFRQPbiWMMYwflNQtopKNThnOAeFVGBaNNjoAoyMzArUyRpRXaTMLPhJmoKexHOuLU|1912-10-07|0|0|1967-03-23 10:17:56|1970-12-26 21:07:28
|0000000066|Active|LoSyvUwXvGnKexKhSbbtArGnpUcArarLDzSDOEMMZBwKPwRuADFxSFJ|Biotechnology & Drugs|BBB|0|Gallati|6941 Trail Lake South||90182|Elizabeth|GA|United States of America|UbqcKJEPGlogIFFiIPmSZGccobSeLcdrDfgtNEZarFRsRUFRQPbiWMMYwflNQtopKNThnOAeFVGBaNNjoAoyMzArUyRpRXaTMLPhJmoKexHOuLU|1914-10-19|0|0|1970-12-26 21:07:28|1973-12-30 21:51:30
|0000000066|Inactive|LoSyvUwXvGnKexKhSbbtArGnpUcArarLDzSDOEMMZBwKPwRuADFxSFJ|Biotechnology & Drugs|BBB|0|Gallati|6941 Trail Lake South||90182|Elizabeth|GA|United States of America|UbqcKJEPGlogIFFiIPmSZGccobSeLcdrDfgtNEZarFRsRUFRQPbiWMMYwflNQtopKNThnOAeFVGBaNNjoAoyMzArUyRpRXaTMLPhJmoKexHOuLU|1916-06-04|1|0|1973-12-30 21:51:30|9999-12-31
|0000000067|Active|YNouztDEEgVJnWzrV|Construction - Raw Materials|CC|1|Tyl|4371 Ashford Hollow Lane||38186|Rochester|Alberta|United States of America|loUWqFOsWSHzSuvDMNQr|1869-08-02|1|0|1967-03-24 02:29:13|9999-12-31
|0000000068|Active|hUAyAuPbTqDYKLMtyUtVl|Iron & Steel|AA-|0|Harrow|11528 Edwards Lane||95254|San Bernardino|WV|United States of America|BJPjEBiLafqfVUHdPLIIOUVoenJyBmVsTybsciXYwacTMKZCK OSaOhZ hrvKGCaKCHINLGDGyDUWpWnfbVXDjKmAEPu VlMJIJSPDBpdfgTMgZIJEcwInAxEbzQHIWjxxcyODkBDrapF|1905-09-24|0|0|1967-03-26 07:36:39|1969-09-27 22:43:53
|0000000068|Inactive|hUAyAuPbTqDYKLMtyUtVl|Iron & Steel|AA-|0|Harrow|11528 Edwards Lane||95254|San Bernardino|WV|United States of America|BJPjEBiLafqfVUHdPLIIOUVoenJyBmVsTybsciXYwacTMKZCK OSaOhZ hrvKGCaKCHINLGDGyDUWpWnfbVXDjKmAEPu VlMJIJSPDBpdfgTMgZIJEcwInAxEbzQHIWjxxcyODkBDrapF|1906-12-07|1|0|1969-09-27 22:43:53|9999-12-31
|0000000069|Active|GKXARCFbFebKiAlLUJXKJgRjmqXdAQcnJFJAKTzRouxMxMVkXQMjtVZu|Auto & Truck Parts|AA|0|Bosque|351 Ennis Way|Apt. 155|V6K 1U3|Saskatoon|AR|United States of America|RNSPJ JNcVteXKNhOtxrIwmOpgLMtWPzIKjWiKqkoCqbTTSCBzHX|1914-05-24|1|0|1967-03-27 18:11:20|9999-12-31
|0000000070|Active|KCkPotwrqSQFGNsyRmfAqMDPgLswKnMFgi|Beverages (Non-Alcoholic)|A|0|Johnson|21049 Chadbourne Avenue||X1G 1S1|Tulsa|ID||JBdKZwdpwPJTEcQmiMkAkoaDBPcdflXkyNfENJMpPNPyOAFEqvFzpojXFvspIfrEo|1858-04-17|0|0|1967-03-29 01:27:16|1970-12-27 05:37:25
|0000000070|Inactive|KCkPotwrqSQFGNsyRmfAqMDPgLswKnMFgi|Beverages (Non-Alcoholic)|A|0|Johnson|21049 Chadbourne Avenue||X1G 1S1|Tulsa|ID||JBdKZwdpwPJTEcQmiMkAkoaDBPcdflXkyNfENJMpPNPyOAFEqvFzpojXFvspIfrEo|1858-07-23|1|0|1970-12-27 05:37:25|9999-12-31
|0000000071|Active|zSzyZVwpMSypTaf|Photography|AA-|0|Baudoin|20025 Routh Crescent||36649|Henderson|SD|United States of America|wUOmTgLzKkUmumowvFuPESIlAgTIjDZQrNVUFbqwgFRLhkNgpWtMONUUQSgIYFvcSoAUJzYQeXzbYnhBmukLDRWFTPxXuKvPTMEZvBJnTGwFsbGuxnvSAlNQIOkVQSbJ Q|1934-01-13|0|0|1967-03-29 06:06:57|1972-12-27 10:22:31
|0000000071|Active|zSzyZVwpMSypTaf|Motion Pictures|AA-|0|Baudoin|20025 Routh Crescent||36649|Henderson|SD|United States of America|wUOmTgLzKkUmumowvFuPESIlAgTIjDZQrNVUFbqwgFRLhkNgpWtMONUUQSgIYFvcSoAUJzYQeXzbYnhBmukLDRWFTPxXuKvPTMEZvBJnTGwFsbGuxnvSAlNQIOkVQSbJ Q|1938-03-11|1|0|1972-12-27 10:22:31|9999-12-31
|0000000072|Active|YtvHEQBjudJlIIctWcFxmnzyLLXwZIjQbTYYSJjShQPPW|Retail (Catalog & Mail Order)|CC|1|Kirsch|24701 Pembrook Crescent||32834|Orange|WV|United States of America|kVNNUlVGTDMtNMbjgV SEFIXSXbrGSVaZmqIHONZcjHzKUoJLzgsCTUtjtmiVpUCJvGeETyXCSOOGrSlCjGLOg mJzCGBuHiaFyVsoGMcNbLBGywlmaMXPTjajmmR|1951-03-07|1|0|1967-03-29 06:24:27|9999-12-31
|0000000073|Active|BELJVClFSUDWQNFrxaHxDDEMSOMNqTeWbFtIh|Biotechnology & Drugs|D|1|Shugart|21985 Oakhurst Court||25712|Stamford|WY|United States of America|AwdDE hROOmGqaxYOOCGScTThDVGkLQCRy|1953-12-23|1|0|1967-03-29 15:56:13|9999-12-31
|0000000074|Active|jlkBZXPcVEbEkvquHcRWHHHVGNQxJWnBWpCCCKENWGMjHFABR|Natural Gas Utilities|BB+|1|Nelson|18008 Bigwell Lane|Apt. 192|78245|Rockford|WA|United States of America|mRzMlM BYhKNvA DLWvPHVhGdVDRUTxNQjIkbTexWMJVCTNOWiDxrytVMDtsFQZEKVrVdzGyABBIYSvRIkVgaDwORUnObQEishvZZyKBiKLfkYUOECwByb BQLrCWGlQXeBxqAbiD|1949-08-19|1|0|1967-03-31 03:36:38|9999-12-31
|0000000075|Active|UfSHWSCITBCAOZQunWBPoRwGIRuCUoPSdEQARTADOJmAyACdfM|Water Transportation|B-|1|Lekas|23890 Bay Street||99611|Miami|UT|Canada|TEUEZXJoHNH|1851-04-06|0|0|1967-03-31 23:59:58|1983-06-28 00:52:05
|0000000075|Active|UfSHWSCITBCAOZQunWBPoRwGIRuCUoPSdEQARTADOJmAyACdfM|Airline|B-|1|Lekas|23890 Bay Street||99611|Miami|UT|Canada|TEUEZXJoHNH|1851-06-10|1|0|1983-06-28 00:52:05|9999-12-31
|0000000080|Active|xtCKWBjqUKBQIRxNAFhHNGkothLlKEOJLIDZHCCNWPKwSBnHHcnYM|Trucking|BBB|0|Redifer|9078 Nealy Lower||V5B 1P6|Winston-Salem|Prince Edward Island|United States of America|zyhTVZEtgDDoWfDpnRXwBEp zSAhCdUSntKefwHEEFEsHnJuLisfvhdspJVqNCGCXd|1893-11-23|0|0|1967-04-25 08:31:41|1991-03-29 16:27:00
|0000000080|Active|xtCKWBjqUKBQIRxNAFhHNGkothLlKEOJLIDZHCCNWPKwSBnHHcnYM|Retail (Catalog & Mail Order)|BBB|0|Redifer|9078 Nealy Lower||V5B 1P6|Winston-Salem|Prince Edward Island|United States of America|zyhTVZEtgDDoWfDpnRXwBEp zSAhCdUSntKefwHEEFEsHnJuLisfvhdspJVqNCGCXd|1902-12-04|1|0|1991-03-29 16:27:00|9999-12-31
|0000000085|Active|NcwpwRiDZHlgWrNmoPNAcSUPNCnBBTrUwsORuLDnrmVI|Retail (Catalog & Mail Order)|CCC-|1|Pettus|6477 Hylan Way||33335|Henderson|NJ|United States of America|SyTdpEuRVvfIwTEfzFYePGMLrbAcaXEXKWqojsuKQIyspQakBxUvW YcUJPGBtxRhDFOoHOTGFbcgIdpfWCLtzTL|1953-06-22|0|0|1967-04-27 19:35:54|1969-12-23 04:21:59
|0000000085|Inactive|NcwpwRiDZHlgWrNmoPNAcSUPNCnBBTrUwsORuLDnrmVI|Retail (Catalog & Mail Order)|CCC-|1|Pettus|6477 Hylan Way||33335|Henderson|NJ|United States of America|SyTdpEuRVvfIwTEfzFYePGMLrbAcaXEXKWqojsuKQIyspQakBxUvW YcUJPGBtxRhDFOoHOTGFbcgIdpfWCLtzTL|1955-11-03|1|0|1969-12-23 04:21:59|9999-12-31
|0000000078|Active|PJfOlXRPMTdOuTIMAy|Jewelry & Silverware|B+|1|Mahdi|23665 Deerwood Park||93701|Lansing|SC|United States of America|qV lNRXIIGVtcVKUVyqksPjxSSLXHfHogeVEQmyrBSESJZrlNHDnOiqchumDbvFQpnAiwTedQHLflrAKLTzOBARKLGphmrCLtMvOQSUWUs ozvtFSqubd|1924-09-29|1|0|1967-04-28 07:36:29|9999-12-31
|0000000083|Active|dTinRyMoODtLpbesN|Motion Pictures|BB+|1|Greenstreet|679 Windsor West||79109|Waterbury|WY||bSaDVJMVSzCvEKyLVKMqyJWZQqjIoktMnrKeDxEIOcvjObkGxGRYjnPYTBaTKEGUsT bEBVB UcxJWsMLagsCUrILUVEzBrGWHGiEEJSHAuqBKbAHLzgnTmZHbUvQj|1946-12-07|0|0|1967-05-07 06:02:27|1971-09-25 13:47:07
|0000000083|Inactive|dTinRyMoODtLpbesN|Motion Pictures|BB+|1|Greenstreet|679 Windsor West||79109|Waterbury|WY||bSaDVJMVSzCvEKyLVKMqyJWZQqjIoktMnrKeDxEIOcvjObkGxGRYjnPYTBaTKEGUsT bEBVB UcxJWsMLagsCUrILUVEzBrGWHGiEEJSHAuqBKbAHLzgnTmZHbUvQj|1950-08-03|1|0|1971-09-25 13:47:07|9999-12-31
|0000000076|Active|WtLJlcZhUpnUJhcOl|Retail (Grocery)|WdXy|1|Monarca|9499 Rice Avenue||E7N 1F2|Fort Collins|DE|Canada|oDmEGQgxcVU|1934-01-25|1|0|1967-05-10 22:27:50|9999-12-31
|0000000081|Active|CKqQGzXcNXMPWzzEAqHxSpCdCwJEirgSInSJOMkfzMBleWwhgbxmoVEVYU|Printing & Publishing|A-|0|Leopard|10136 Meadowlark Drive|Apt. 416|V6Z 1S7|Lexington|SC|United States of America|rhEWWgSFfBoRJIxKuAOuvUAzyXClSYuGwGBVESpEkbzZRrtRONaibRvLZmUnKYQCoePMw oJDhdEaSopqadEVRxVKRJHZkGcUNEIRPDpvIpDDnrDooEIZUKtnaTGMHjrgQhsHjrHGHxqxQycsGTEe|1872-04-21|0|0|1967-05-22 20:58:51|2005-03-31 07:12:25
